ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
903,49.49,42.00,"10.52,14.30,16.00,17.03,18.15,18.97,19.60,20.04,20.48,20.90,21.35,21.71,22.04,22.42,22.73,22.95,23.23,23.50,23.77,24.02,24.26,24.48,24.66,24.87,25.03,25.25,25.44,25.60,25.74,25.92,26.09,26.22,26.35,26.50,26.65,26.78,26.91,27.01,27.15,27.25,27.30,27.42,27.55,27.66,27.75,27.84,27.95,28.05,28.14,28.24,28.36,28.46,28.54,28.63,28.72,28.79,28.85,28.93,29.03,29.14,29.20,29.31,29.39,29.47","0.6802,0.6787,0.6778,0.6732","1.0781,1.0068,1.0010,0.9141,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","17,17,1,17,17,17,1,1,17,17,1,1,17,17,17,1,17,17,1,1,17,17,17,1,1,17,17,1,1,17,17,17,1,17,17,17,17,17,17,1,1,1,17,17,17,1,17,17,1,1,17,17,17,17,17,17,17,17,17,17,1,17,17,17"
904,42.21,35.72,"10.43,12.94,14.56,15.76,16.73,17.47,18.02,18.47,18.86,19.17,19.46,19.73,19.99,20.26,20.54,20.84,21.03,21.23,21.39,21.56,21.71,21.86,22.04,22.23,22.35,22.55,22.69,22.87,22.99,23.06,23.22,23.45,23.46,23.58,23.65,23.75,23.83,23.84,23.90,24.00,24.21,24.32,24.42,24.51,24.58,24.63,24.72,24.83,24.94,25.03,25.12,25.19,25.26,25.32,25.39,25.47,25.61,25.71,25.77,25.84,25.90,25.95,26.02,26.10","0.6884,0.6856,0.6781,0.6554","1.2041,1.0430,1.0303,0.7236,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,1,9","17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,33,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17"
905,60.60,43.13,"10.61,14.30,16.69,17.88,18.78,19.59,20.23,21.00,21.59,22.04,22.35,22.60,22.81,23.06,23.36,23.68,24.05,24.33,24.61,24.88,25.10,25.26,25.42,25.63,25.82,26.00,26.20,26.37,26.52,26.65,26.77,26.88,27.02,27.15,27.27,27.40,27.55,27.73,27.87,27.98,28.16,28.28,28.38,28.50,28.59,28.68,28.75,28.79,28.90,28.99,29.06,29.14,29.22,29.29,29.34,29.40,29.44,29.55,29.66,29.77,29.90,30.02,30.10,30.17","0.4876,0.4873,0.4860,0.4810","1.0410,1.0381,0.9678,0.9531,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,8","32,17,32,32,32,32,32,32,17,17,17,32,17,32,32,32,32,32,17,32,17,32,32,32,32,32,17,17,17,17,32,32,32,32,17,17,32,32,32,32,32,32,17,17,17,17,17,17,32,32,32,17,32,17,17,32,17,32,32,32,32,32,32,32"
906,37.14,34.12,"9.66,11.10,12.02,12.82,13.72,14.32,14.88,15.31,15.71,16.06,16.42,16.71,16.98,17.22,17.47,17.72,17.97,18.16,18.39,18.53,18.68,18.87,18.90,18.93,18.85,18.97,19.21,19.37,19.47,19.64,19.77,19.92,20.05,20.20,20.31,20.42,20.54,20.66,20.75,20.89,21.03,21.11,21.18,21.30,21.41,21.48,21.56,21.65,21.71,21.73,21.72,21.68,21.71,21.81,21.78,21.82,22.03,22.12,22.20,22.27,22.34,22.42,22.49,22.58","0.7798,0.7669,0.7628,0.6641","1.1767,1.0810,1.0781,0.6641,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,8","33,17,17,17,33,17,33,33,33,17,17,17,17,17,17,33,33,17,17,17,17,33,31,31,49,33,33,17,33,17,33,33,33,17,17,17,17,17,17,17,17,33,17,17,17,17,33,33,31,49,49,49,49,33,49,33,33,33,17,17,17,17,33,17"
907,42.03,34.96,"10.57,12.66,13.73,14.59,15.33,15.84,16.33,16.77,17.29,17.61,17.84,18.03,18.42,18.77,19.08,19.21,19.45,19.65,19.76,19.89,20.02,20.32,20.65,20.78,20.92,21.14,21.27,21.42,21.55,21.69,21.84,21.99,22.11,22.23,22.34,22.45,22.54,22.66,22.78,22.90,22.98,23.10,23.19,23.28,23.34,23.45,23.52,23.65,23.72,23.78,23.85,23.93,24.00,24.07,24.13,24.20,24.18,24.18,24.25,24.23,24.37,24.43,24.50,24.50","0.6568,0.6527,0.6450,0.6177","1.1709,1.0313,0.9311,0.8672,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,33,16,33,33,33,33,33,33,33,16,33,16,33,33,33,33,16,16,33,16,16,33,16,33,33,33,33,33,33,33,33,33,33,33,16,16,16,33,33,33,33,33,16,33,33,33,33,33,16,16,33,33,33,16,33,0,0,16,0,33,33,16,0"
908,44.64,37.75,"11.04,15.33,17.81,19.05,20.09,20.85,21.48,22.30,22.54,22.63,23.20,23.58,23.88,24.17,24.38,24.74,24.76,24.82,25.06,25.33,25.53,25.64,25.66,25.94,26.15,26.35,26.63,26.76,26.80,27.06,27.30,27.40,27.44,27.50,27.51,27.64,27.97,28.11,28.24,28.30,28.31,28.39,28.46,28.57,28.67,28.75,28.84,28.94,29.00,29.08,29.16,29.17,29.22,29.26,29.31,29.45,29.50,29.53,29.62,29.68,29.69,29.80,29.89,29.95","0.7555,0.7539,0.7520,0.7427","1.1387,1.0391,0.9565,0.8657,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,41,25,25,25,25,25,41,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,57,25,25,25"
909,37.82,34.08,"10.55,13.39,14.75,15.75,16.66,17.43,17.95,18.56,19.04,19.36,19.65,19.91,20.21,20.47,20.70,21.02,21.15,21.30,21.49,21.58,21.72,21.85,21.94,22.08,22.24,22.32,22.56,22.69,22.81,22.94,23.07,23.22,23.37,23.49,23.60,23.70,23.78,23.87,23.98,24.08,24.18,24.28,24.38,24.48,24.58,24.64,24.78,24.84,24.94,24.95,25.08,25.18,25.26,25.29,25.35,25.46,25.57,25.62,25.68,25.76,25.83,25.89,25.94,26.00","0.9523,0.9492,0.9454,0.8649","1.2276,1.1953,1.0352,0.5415,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","24,24,24,24,24,24,24,24,24,24,26,24,24,24,24,24,26,26,26,26,26,26,26,24,26,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26,26,24,24,24,26,26,24,24,26,24,24,24,24,26,26"
913,72.86,52.24,"10.81,17.97,22.25,24.85,26.72,28.21,29.16,29.64,30.22,30.71,31.18,31.56,32.05,32.53,33.00,33.24,33.55,33.82,34.09,34.30,34.58,34.86,35.13,35.27,35.47,35.66,35.82,35.96,36.17,36.36,36.54,36.63,36.77,36.90,37.02,37.12,37.27,37.42,37.55,37.62,37.72,37.82,37.90,37.99,38.10,38.21,38.32,38.37,38.45,38.53,38.59,38.66,38.75,38.84,38.93,38.98,39.03,39.09,39.15,39.21,39.28,39.36,39.43,39.47","0.5479,0.5478,0.5474,0.5469","1.0039,1.0038,1.0029,0.9888,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,14,5","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
914,81.25,54.14,"11.00,18.25,23.39,26.37,27.90,28.90,29.64,30.33,30.91,31.37,31.86,32.35,32.60,33.04,33.49,33.75,34.04,34.39,34.66,34.89,35.07,35.35,35.61,35.83,36.02,36.20,36.36,36.51,36.66,36.83,37.01,37.13,37.25,37.38,37.56,37.70,37.86,37.96,38.09,38.15,38.22,38.33,38.46,38.56,38.69,38.78,38.87,38.94,39.02,39.09,39.17,39.24,39.34,39.41,39.48,39.55,39.63,39.68,39.73,39.80,39.89,39.95,39.99,40.05","0.5045,0.5044,0.5043,0.5042","1.0068,1.0019,0.9991,0.9927,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,0,9,9","31,31,31,33,31,31,31,31,31,31,33,31,31,31,31,31,31,33,33,31,33,31,31,31,31,31,33,33,31,31,31,31,31,31,33,33,31,31,31,31,33,31,33,33,31,33,31,31,31,33,33,33,31,33,31,31,31,33,33,31,31,31,33,31"
915,73.99,49.73,"10.98,18.34,22.99,25.63,26.64,27.60,28.00,28.51,29.14,29.64,30.11,30.56,30.91,31.29,31.72,32.04,32.39,32.65,32.84,33.12,33.34,33.56,33.84,34.07,34.30,34.49,34.69,34.95,35.32,35.46,35.52,35.68,35.73,35.82,36.00,36.22,36.32,36.51,36.67,36.73,36.75,36.84,36.93,37.14,37.17,37.26,37.31,37.35,37.36,37.44,37.50,37.58,37.59,37.62,37.66,37.70,37.70,37.77,37.80,37.86,37.89,37.95,37.98,38.01","0.5211,0.5210,0.5204,0.5196","1.0127,1.0098,0.9888,0.9883,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,0","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,31,32,32,32,32,32,32,32,32,31,32,32,31,32,25,31,32,32,32,32,32,31,25,31,32,32,31,25,25,31,25,31,25,31,46,25,25,25,25,25,31,25,25,25,31,31"
916,55.23,47.03,"10.93,17.65,20.86,22.24,22.79,23.27,23.51,23.86,24.48,25.03,25.50,25.98,26.28,26.68,26.73,26.85,27.36,27.77,27.94,28.15,28.42,28.70,28.86,28.87,29.13,29.36,29.55,29.55,29.57,29.65,29.91,29.94,30.15,30.34,30.50,30.57,30.68,30.75,30.84,30.86,31.02,31.19,31.23,31.36,31.58,31.74,31.75,31.75,31.87,32.03,32.15,32.22,32.29,32.43,32.45,32.47,32.60,32.74,32.83,32.87,32.92,32.95,32.97,33.06","0.7511,0.7509,0.7506,0.7461","1.0303,0.9971,0.9936,0.9795,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,0,9","32,30,30,30,30,30,30,30,32,30,30,30,30,30,30,30,32,30,32,30,30,30,30,16,32,32,32,16,32,30,30,30,32,32,30,30,30,30,30,16,32,30,32,30,30,30,16,16,32,30,32,32,30,30,30,32,32,32,32,32,30,32,32,32"
917,54.80,47.24,"10.88,17.43,21.61,23.11,23.97,24.57,25.12,25.65,26.09,26.52,26.97,27.43,27.79,28.00,28.20,28.43,28.63,28.83,29.12,29.31,29.52,29.62,29.89,30.01,30.23,30.44,30.68,30.78,30.87,31.01,31.12,31.26,31.43,31.61,31.73,31.83,31.91,31.99,32.05,32.13,32.28,32.39,32.41,32.51,32.61,32.70,32.78,32.85,32.97,33.11,33.18,33.22,33.26,33.28,33.33,33.42,33.51,33.65,33.73,33.78,33.85,33.91,33.98,34.03","0.7564,0.7564,0.7562,0.7486","1.0342,1.0039,0.9858,0.9756,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,9,1","32,30,32,30,32,32,32,32,32,32,32,30,32,32,32,32,30,32,30,32,32,32,32,32,32,32,30,32,32,32,32,32,30,32,32,32,32,32,32,32,30,30,32,32,32,32,32,32,30,32,32,30,32,32,32,32,32,32,32,32,32,32,32,32"
928,32.93,28.88,"10.16,11.62,12.90,13.97,14.67,15.30,15.85,16.29,16.66,17.04,17.35,17.63,17.88,18.13,18.38,18.61,18.88,19.13,19.35,19.51,19.66,19.82,19.98,20.14,20.33,20.53,20.69,20.81,20.92,21.04,21.17,21.28,21.43,21.58,21.70,21.80,21.88,21.98,22.08,22.16,22.28,22.40,22.49,22.57,22.64,22.72,22.81,22.87,22.97,23.07,23.16,23.23,23.29,23.36,23.43,23.47,23.56,23.65,23.73,23.79,23.85,23.91,23.97,24.00","1.0976,1.0927,1.0695,0.7412","1.2929,1.2256,1.0410,0.4414,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","38,38,32,38,32,38,38,38,32,32,32,38,38,38,38,38,32,32,32,32,38,38,38,38,32,32,32,32,38,38,38,38,32,32,32,32,38,38,38,38,32,32,32,32,32,38,38,38,38,32,32,32,38,38,38,38,38,32,32,32,32,38,38,38"
929,31.11,27.12,"10.58,12.02,12.99,13.92,14.74,15.39,15.88,16.23,16.57,16.91,17.18,17.42,17.64,17.84,18.03,18.21,18.41,18.60,18.76,18.90,19.04,19.18,19.32,19.43,19.56,19.71,19.83,19.95,20.05,20.15,20.26,20.35,20.48,20.59,20.69,20.77,20.86,20.95,21.05,21.13,21.24,21.33,21.42,21.50,21.57,21.66,21.74,21.80,21.90,21.98,22.05,22.12,22.19,22.26,22.32,22.37,22.45,22.52,22.58,22.64,22.70,22.76,22.82,22.85","1.0117,1.0049,0.8763,0.7158","1.3408,1.1855,1.0879,0.3857,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","39,39,39,39,39,39,39,39,33,33,33,39,39,39,39,39,33,33,33,39,39,39,39,39,39,33,33,39,39,39,39,39,39,33,39,39,33,39,39,39,39,39,33,33,39,39,39,39,39,39,39,33,39,39,39,39,39,39,33,33,33,39,39,39"
930,25.45,22.39,"11.29,12.63,13.51,14.27,14.99,15.57,16.00,16.33,16.67,16.87,17.04,17.22,17.44,17.65,17.83,18.00,18.18,18.30,18.40,18.51,18.64,18.77,18.88,19.00,19.12,19.20,19.27,19.36,19.45,19.54,19.62,19.73,19.81,19.88,19.93,20.00,20.07,20.13,20.21,20.31,20.36,20.42,20.47,20.53,20.58,20.65,20.71,20.81,20.85,20.90,20.95,20.99,21.03,21.09,21.15,21.25,21.30,21.34,21.37,21.41,21.45,21.50,21.56,21.68","1.4364,1.3732,1.1903,0.0001","1.9668,1.8633,0.1702,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
931,31.45,26.36,"10.16,11.45,12.27,12.96,13.62,14.18,14.63,14.98,15.17,15.43,15.70,15.96,16.20,16.42,16.61,16.77,16.92,17.08,17.23,17.40,17.56,17.70,17.82,17.94,18.05,18.16,18.27,18.39,18.50,18.61,18.70,18.79,18.88,18.97,19.06,19.15,19.23,19.31,19.39,19.47,19.54,19.62,19.69,19.77,19.84,19.90,19.96,20.02,20.09,20.15,20.21,20.27,20.33,20.38,20.44,20.49,20.55,20.61,20.66,20.72,20.78,20.84,20.92,20.99","1.1082,1.0997,1.0159,0.7762","1.3359,1.1787,1.0498,0.4356,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,12,12","30,30,30,32,30,32,30,32,32,32,30,30,30,32,30,32,32,32,32,30,30,30,32,32,32,32,30,30,30,30,32,32,32,32,30,30,30,32,32,32,32,32,30,30,30,32,32,32,32,30,30,30,30,32,32,30,32,32,30,30,30,30,30,30"
932,35.79,29.28,"9.26,10.55,11.58,12.44,13.21,13.84,14.27,14.60,14.87,15.19,15.45,15.71,15.98,16.23,16.44,16.62,16.78,16.93,17.08,17.25,17.42,17.56,17.70,17.84,17.95,18.06,18.18,18.30,18.42,18.53,18.64,18.74,18.82,18.91,19.00,19.10,19.20,19.28,19.36,19.44,19.52,19.60,19.67,19.75,19.82,19.90,19.97,20.04,20.11,20.18,20.24,20.31,20.38,20.44,20.50,20.56,20.62,20.67,20.73,20.79,20.84,20.89,20.95,21.00","0.8871,0.8852,0.8309,0.7270","1.2520,1.0693,1.0029,0.6758,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,4,4,12","31,31,31,25,31,31,31,25,25,25,25,31,31,31,25,25,25,25,31,31,31,31,25,25,25,25,31,31,31,31,25,25,25,25,31,31,31,31,25,25,31,31,31,31,31,31,25,25,31,25,31,31,31,25,25,25,31,25,31,31,31,31,25,25"
933,27.95,23.31,"9.66,10.90,11.87,12.71,13.51,14.19,14.69,15.03,15.33,15.53,15.68,15.85,16.06,16.29,16.48,16.61,16.81,16.94,17.04,17.14,17.26,17.39,17.49,17.56,17.70,17.79,17.86,17.94,18.03,18.11,18.17,18.21,18.31,18.38,18.44,18.51,18.57,18.63,18.66,18.69,18.77,18.82,18.87,18.92,18.98,19.01,19.05,19.07,19.13,19.18,19.21,19.26,19.30,19.34,19.36,19.39,19.44,19.47,19.52,19.56,19.60,19.63,19.66,19.68","1.1180,1.0808,0.9938,0.8055","1.4209,1.1397,1.0898,0.3496,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,5,7,7","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
