ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1524,63.68,49.96,"11.73,16.92,19.52,21.81,23.49,25.01,26.17,27.18,27.93,28.36,28.75,29.10,29.40,29.63,29.82,30.04,30.32,30.53,30.77,30.97,31.10,31.29,31.58,31.87,32.11,32.30,32.48,32.50,32.66,32.91,33.07,33.30,33.46,33.62,33.79,33.92,34.05,34.21,34.34,34.48,34.62,34.74,34.85,34.94,35.06,35.21,35.31,35.45,35.57,35.68,35.79,35.88,35.99,36.13,36.24,36.35,36.45,36.53,36.62,36.69,36.80,36.92,37.00,37.09","0.5152,0.5151,0.5147,0.5102","1.0107,1.0088,0.9990,0.9815,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,47,41,41,41,41,43,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41"
1525,70.88,51.04,"10.78,17.49,21.59,24.27,26.71,28.48,29.58,30.19,30.74,31.19,31.64,32.06,32.51,32.90,33.29,33.63,33.86,34.14,34.37,34.60,34.84,35.09,35.28,35.48,35.60,35.82,35.99,36.14,36.32,36.51,36.66,36.78,36.88,37.03,37.16,37.30,37.43,37.59,37.73,37.82,37.90,38.03,38.13,38.23,38.36,38.49,38.61,38.70,38.78,38.88,38.97,39.03,39.15,39.25,39.36,39.43,39.48,39.58,39.65,39.72,39.79,39.89,39.97,40.03","0.5655,0.5654,0.5653,0.5644","1.0088,1.0059,0.9927,0.9926,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,8,1","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1526,58.34,42.88,"10.50,15.62,18.13,19.35,19.76,20.27,20.49,20.82,21.13,21.43,21.77,22.04,22.24,22.41,22.59,22.72,22.88,23.06,23.32,23.55,23.63,23.74,23.88,23.99,24.08,24.24,24.35,24.45,24.53,24.64,24.69,24.78,24.84,24.92,25.03,25.17,25.28,25.39,25.46,25.54,25.57,25.65,25.71,25.83,25.89,26.00,26.08,26.11,26.16,26.20,26.25,26.31,26.37,26.48,26.55,26.61,26.66,26.73,26.76,26.80,26.83,26.90,26.94,27.00","0.5991,0.5987,0.5981,0.5943","1.0937,1.0410,0.9326,0.9322,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,9,1,1","16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16"
1527,49.80,38.74,"9.46,11.94,13.01,13.75,14.34,14.85,15.30,15.67,16.05,16.47,16.72,17.03,17.31,17.53,17.72,17.83,17.95,18.17,18.30,18.48,18.54,18.68,18.83,18.87,18.89,19.06,19.17,19.33,19.41,19.53,19.59,19.68,19.74,19.87,19.97,20.09,20.23,20.27,20.44,20.58,20.61,20.74,20.76,20.85,20.90,20.95,21.02,21.09,21.11,21.19,21.26,21.34,21.38,21.46,21.58,21.66,21.71,21.81,21.88,21.94,21.98,22.01,22.10,22.13","0.6196,0.6190,0.6177,0.6100","1.1114,1.0313,0.9551,0.9028,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,12,5,12","33,23,33,33,17,17,17,17,33,23,33,23,33,33,33,33,17,23,33,23,17,33,33,23,17,23,33,23,17,17,39,33,17,23,33,23,17,33,17,33,17,23,17,23,17,33,33,33,17,23,33,23,17,17,17,17,33,33,33,23,33,23,33,17"
1528,62.53,44.10,"10.42,15.18,17.59,19.09,20.27,20.84,21.80,22.22,22.40,22.86,23.26,23.65,24.00,24.21,24.37,24.59,24.74,25.05,25.27,25.49,25.73,25.91,25.98,26.19,26.40,26.66,26.83,26.95,27.10,27.22,27.30,27.50,27.54,27.66,27.79,28.13,28.23,28.35,28.46,28.60,28.64,28.70,28.78,28.88,29.02,29.14,29.24,29.32,29.46,29.56,29.63,29.75,29.84,29.91,30.02,30.12,30.34,30.46,30.55,30.68,30.78,30.88,30.98,31.07","0.5117,0.5117,0.5112,0.5106","1.0186,1.0117,0.9878,0.9810,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,5","16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,16,17,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,17,16,16,16,16,16"
1529,62.83,46.33,"10.04,14.75,16.78,17.94,18.87,19.55,20.00,20.38,20.87,21.25,21.61,22.01,22.38,22.72,22.95,23.27,23.52,23.81,24.03,24.29,24.47,24.71,24.84,25.12,25.23,25.46,25.63,25.82,25.95,26.10,26.26,26.45,26.54,26.74,26.90,27.02,27.12,27.25,27.35,27.45,27.51,27.65,27.77,27.86,27.94,28.04,28.14,28.22,28.30,28.44,28.55,28.63,28.71,28.78,28.85,29.02,29.16,29.22,29.36,29.41,29.53,29.58,29.57,29.62","0.4845,0.4842,0.4838,0.4811","1.0157,1.0137,1.0029,0.9673,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,12,4","8,8,24,24,8,8,22,24,24,8,8,8,8,24,24,8,8,8,8,24,8,8,8,24,24,8,24,8,24,8,24,8,8,8,8,24,8,8,8,24,22,8,24,8,24,8,24,22,24,8,8,8,24,8,8,8,24,22,24,24,8,22,22,24"
1530,40.93,37.30,"11.04,13.76,15.13,16.54,17.48,18.45,19.30,19.62,19.98,20.32,20.69,21.15,21.46,21.72,22.07,22.35,22.58,22.77,22.99,23.26,23.45,23.67,23.93,24.25,24.39,24.54,24.65,24.81,24.99,25.14,25.34,25.51,25.57,25.59,25.63,25.73,25.74,25.84,26.01,26.06,26.21,26.19,26.22,26.28,26.34,26.38,26.41,26.43,26.42,26.43,26.48,26.51,26.54,26.56,26.57,26.59,26.54,26.60,26.69,26.77,26.78,26.78,26.87,27.16","0.7914,0.7872,0.7867,0.7775","1.1377,0.9888,0.9648,0.9087,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,8","41,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,41,24,24,33,24,33,33,24,33,24,24,24,24,24,24,24,49,24,24,24,24,24,24,24,49,41,41,33,24,24,41,41"
1531,30.67,29.77,"10.92,12.20,12.92,13.57,14.10,14.58,14.99,15.35,15.66,15.86,16.04,16.31,16.60,16.79,17.09,17.27,17.34,17.54,17.72,17.88,17.99,18.16,18.43,18.56,18.69,18.80,18.95,19.04,19.14,19.21,19.32,19.45,19.51,19.67,19.76,19.86,19.91,19.95,20.05,20.16,20.18,20.24,20.35,20.41,20.45,20.42,20.54,20.66,20.68,20.78,20.84,21.06,21.12,21.17,21.23,21.26,21.29,21.36,21.39,21.49,21.54,21.56,21.61,21.65","0.9688,0.9634,0.9191,0.5903","1.3545,1.2520,1.1074,0.2859,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,8","16,16,16,16,16,16,16,16,16,16,16,32,16,16,32,16,32,32,16,32,32,16,16,16,16,32,32,32,16,32,16,16,16,0,32,32,16,32,16,16,32,32,16,32,32,16,32,16,16,16,16,16,32,16,32,32,32,32,16,16,32,32,32,16"
1532,46.04,39.12,"11.28,14.93,17.72,18.87,19.79,20.64,21.24,21.76,22.18,22.44,22.87,23.17,23.35,23.53,23.87,23.96,24.10,24.27,24.45,24.61,24.77,24.94,25.06,25.12,25.29,25.42,25.51,25.61,25.73,25.82,25.89,25.92,26.14,26.19,26.21,26.31,26.38,26.44,26.55,27.42,27.56,27.63,27.75,27.81,27.87,27.97,28.12,28.15,28.20,28.25,28.30,28.31,28.35,28.38,28.46,28.47,28.48,28.48,28.50,28.57,28.63,28.68,28.71,28.75","0.6625,0.6622,0.6598,0.6408","1.0947,1.0762,1.0332,0.7959,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,49,33,33,33,33,33,33,33,49,33,33,49,33,33,49,33,33,33,49,49,33,49,49,33,33,49,49,33,49,49,49,33,49,33,33,33,49,33,33,49,49,33,49,49,33,33,49,49,49,49,49,39,39,33,49,49,1,39,39,39,49,49,49"
1533,54.52,46.91,"10.04,16.71,19.90,21.38,22.24,23.29,23.79,24.11,24.54,24.96,25.18,25.45,25.87,26.60,26.74,27.18,27.46,27.74,27.79,27.87,28.06,28.07,28.47,28.80,29.00,29.21,29.46,29.69,29.89,30.14,30.36,30.45,30.57,30.71,30.84,31.03,31.21,31.36,31.52,31.62,31.68,31.79,31.90,32.02,32.17,32.29,32.42,32.52,32.58,32.68,32.78,32.87,33.03,33.14,33.26,33.34,33.37,33.43,33.50,33.58,33.74,33.82,33.91,33.99","0.5709,0.5707,0.5693,0.5614","1.0205,1.0117,1.0068,0.9615,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","41,41,41,41,41,41,41,41,41,41,57,41,41,41,41,57,41,41,57,41,41,57,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,57,41,41,41,41,41,41,41,47,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41"
1534,57.56,42.83,"9.81,13.54,15.69,17.29,18.47,19.48,20.28,20.80,21.33,21.63,21.98,22.29,22.62,22.90,23.26,23.51,23.81,23.95,24.12,24.31,24.50,24.67,24.92,25.11,25.30,25.40,25.48,25.61,25.73,25.88,26.05,26.24,26.38,26.46,26.54,26.65,26.75,26.86,27.02,27.18,27.29,27.36,27.44,27.53,27.62,27.71,27.84,27.99,28.08,28.13,28.20,28.27,28.34,28.42,28.51,28.64,28.72,28.77,28.80,28.87,28.90,28.94,29.03,29.14","0.6553,0.6549,0.6547,0.6543","1.0547,1.0381,0.9692,0.9375,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,12,5","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,24,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,24,40,24,24,40,40"
1535,39.31,34.92,"9.93,13.23,14.59,15.57,15.99,16.51,16.96,17.29,17.68,18.01,18.33,18.66,18.92,19.13,19.36,19.62,19.84,20.03,20.20,20.41,20.57,20.72,20.87,21.04,21.19,21.31,21.36,21.52,21.56,21.69,21.81,21.86,21.93,22.03,22.20,22.28,22.38,22.53,22.55,22.46,22.29,22.16,22.31,22.33,22.44,22.53,22.61,22.78,22.88,23.11,23.25,23.32,23.35,23.41,23.48,23.60,23.64,23.72,23.82,23.88,23.95,23.99,24.04,24.06","0.6900,0.6884,0.6294,0.6032","1.2441,1.2119,0.8374,0.7075,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,40,42,40,40,56,40,40,40,40,40,40,58,56,58,40,56,40,40,40,40,40,56,40,40,58,40,40,40,40,40,40,40,40,40,42,40,40"
1536,52.76,39.43,"10.67,13.83,15.56,16.87,17.91,18.69,19.41,19.89,20.42,20.73,21.06,21.32,21.61,21.85,22.16,22.45,22.73,22.90,23.06,23.21,23.37,23.49,23.67,23.83,24.02,24.14,24.20,24.32,24.41,24.55,24.67,24.86,25.01,25.07,25.17,25.25,25.31,25.39,25.48,25.61,25.73,25.86,26.01,26.02,26.09,26.17,26.16,26.31,26.41,26.58,26.65,26.66,26.72,26.72,26.81,26.83,26.92,27.08,27.14,27.14,27.14,27.15,27.16,27.17","0.5990,0.5967,0.5962,0.5947","1.1211,1.0069,0.9629,0.9092,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,12,5","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,32,32,32,32,32,32,32,38,32,38,32,32,32,32,32,36,34,34,34,34"
1537,54.82,47.85,"11.22,18.15,22.50,23.83,25.29,26.37,27.06,27.46,28.19,28.67,29.05,29.40,29.65,29.94,30.30,30.57,30.89,31.16,31.38,31.57,31.71,31.86,32.08,32.20,32.37,32.53,32.68,32.79,32.88,32.97,33.12,33.19,33.29,33.39,33.48,33.54,33.65,33.77,33.86,34.10,34.18,34.26,34.33,34.40,34.50,34.60,34.63,34.77,34.85,34.92,34.98,35.07,35.18,35.26,35.28,35.35,35.51,35.58,35.68,35.75,35.83,35.88,35.91,35.94","0.6236,0.6235,0.6226,0.6152","1.0205,1.0068,0.9883,0.9844,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,49,33,33,33,33,33,33,49,49,33,33,33,33,33,33,49,49,49,33,49,33,33,33,49,49,49,49,49,33,33,33,49,49,49,49,33,33,33,33,49,49,49,49,33,33,33,33,33,33,33,33,33,33,49,33,33,33,49,33,33,49,49,33"
