ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
146,78.47,48.24,"9.68,16.19,20.37,22.68,23.51,24.17,24.71,25.27,26.00,26.49,26.99,27.31,27.65,27.98,28.33,28.63,29.03,29.27,29.54,29.74,29.94,30.12,30.35,30.46,30.79,30.94,31.13,31.26,31.40,31.53,31.69,31.81,32.00,32.11,32.25,32.37,32.47,32.57,32.70,32.78,32.93,32.97,33.08,33.18,33.27,33.35,33.46,33.53,33.65,33.74,33.83,33.92,34.00,34.08,34.13,34.25,34.35,34.43,34.52,34.60,34.68,34.75,34.86,34.92","0.4376,0.4375,0.4370,0.4370","1.0078,1.0039,1.0000,0.9888,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,6,0,6","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,47,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
147,80.13,49.24,"10.32,16.75,20.43,22.56,23.67,24.51,24.89,25.50,26.07,26.71,27.10,27.37,27.79,28.16,28.44,28.83,29.13,29.49,29.73,29.88,30.11,30.30,30.50,30.75,30.96,31.21,31.38,31.47,31.62,31.76,31.90,32.07,32.24,32.42,32.55,32.61,32.72,32.81,32.92,33.05,33.19,33.34,33.43,33.48,33.55,33.63,33.72,33.82,33.95,34.07,34.14,34.19,34.24,34.30,34.37,34.47,34.52,34.62,34.68,34.84,34.91,34.99,35.10,35.17","0.4390,0.4389,0.4388,0.4382","1.0107,1.0058,0.9951,0.9883,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,0","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,30,24,24,24,24,24,24,24,24"
148,79.02,50.63,"11.09,18.96,23.97,26.68,27.30,27.81,28.39,28.76,29.48,30.00,30.43,31.07,31.54,31.78,32.08,32.38,32.59,33.00,33.27,33.65,33.91,34.09,34.31,34.50,34.65,34.91,35.10,35.35,35.53,35.68,35.84,35.98,36.08,36.29,36.42,36.61,36.75,36.87,37.00,37.11,37.20,37.36,37.46,37.60,37.72,37.83,37.94,38.03,38.10,38.23,38.31,38.43,38.53,38.63,38.73,38.81,38.87,38.98,39.05,39.15,39.24,39.33,39.42,39.49","0.4346,0.4346,0.4341,0.4338","1.0146,1.0049,0.9961,0.9844,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,13","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
149,68.94,48.84,"10.03,15.41,18.88,20.98,22.19,22.77,23.23,23.55,24.16,24.64,25.07,25.50,25.83,26.23,26.53,26.74,27.04,27.27,27.50,27.71,27.86,28.02,28.26,28.45,28.67,28.82,28.98,29.20,29.33,29.42,29.57,29.71,29.85,29.99,30.12,30.27,30.39,30.43,30.53,30.67,30.77,30.87,30.99,31.09,31.16,31.20,31.26,31.37,31.46,31.54,31.62,31.75,31.83,31.85,31.92,32.02,32.09,32.17,32.24,32.36,32.40,32.40,32.45,32.56","0.5181,0.5180,0.5177,0.5176","1.0068,1.0020,0.9981,0.9937,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","14,0,8,8","31,31,31,31,31,15,63,63,31,31,31,31,31,63,15,15,31,31,31,31,31,15,63,63,31,31,31,31,31,63,63,63,31,31,31,31,31,63,15,63,31,31,31,31,47,15,63,15,31,31,31,31,31,63,63,15,31,31,31,31,31,15,15,63"
153,59.99,48.58,"10.03,16.18,19.45,21.24,22.77,23.59,24.54,25.17,25.78,26.27,26.71,27.14,27.51,27.88,28.34,28.68,29.02,29.28,29.52,29.76,29.98,30.21,30.47,30.69,30.91,31.08,31.24,31.41,31.57,31.72,31.89,32.04,32.18,32.30,32.43,32.56,32.67,32.78,32.89,33.02,33.10,33.20,33.32,33.41,33.48,33.57,33.68,33.78,33.82,33.94,34.03,34.11,34.23,34.31,34.37,34.48,34.56,34.59,34.72,34.83,34.91,34.99,35.07,35.15","0.6803,0.6802,0.6800,0.6793","1.0058,1.0020,1.0009,0.9917,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,8,1,8","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7"
172,29.33,26.28,"11.99,13.14,13.82,14.28,14.61,14.87,15.18,15.52,15.91,16.21,16.44,16.63,16.79,16.95,17.12,17.32,17.60,17.82,17.99,18.12,18.23,18.32,18.42,18.54,18.75,18.94,19.08,19.19,19.28,19.35,19.42,19.50,19.67,19.82,19.94,20.04,20.12,20.19,20.24,20.29,20.43,20.56,20.65,20.75,20.82,20.88,20.91,20.95,21.06,21.16,21.27,21.35,21.42,21.46,21.51,21.56,21.64,21.73,21.80,21.87,21.94,21.99,22.03,22.07","1.2880,1.2753,1.2246,0.2114","1.3223,1.2383,1.0635,0.3757,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,5,15,15","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,57,57,7,7,7,7,7,7,57,57,57,7,7,7,7,7,57,57,57"
173,23.99,20.80,"10.02,11.47,12.48,13.33,14.03,14.50,14.76,14.90,15.22,15.40,15.58,15.82,16.07,16.27,16.39,16.47,16.66,16.76,16.87,17.02,17.18,17.30,17.37,17.44,17.56,17.62,17.70,17.82,17.93,18.02,18.07,18.15,18.22,18.26,18.33,18.43,18.51,18.57,18.62,18.70,18.75,18.79,18.84,18.93,18.99,19.04,19.10,19.19,19.21,19.24,19.30,19.37,19.43,19.46,19.52,19.62,19.64,19.68,19.72,19.80,19.84,19.88,19.93,20.05","1.6191,1.5697,0.6758,0.1351","2.0879,1.9121,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,7,12,7","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,63,7,7,7,63,7,7,7,7,7,7,7,63,7,7"
174,28.22,24.91,"10.32,11.97,12.99,13.67,14.14,14.48,14.72,14.89,15.15,15.39,15.64,15.90,16.15,16.36,16.52,16.63,16.79,16.91,17.06,17.23,17.41,17.59,17.72,17.82,17.91,18.00,18.11,18.24,18.39,18.53,18.66,18.75,18.80,18.87,18.94,19.03,19.15,19.28,19.40,19.48,19.52,19.57,19.63,19.70,19.80,19.90,20.01,20.10,20.14,20.19,20.24,20.30,20.37,20.46,20.55,20.64,20.68,20.72,20.77,20.81,20.87,20.95,21.03,21.11","1.1503,1.1143,1.0919,0.4534","1.4219,1.2402,1.1767,0.1616,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,11,0","63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,57,57,63,63,63,63,63,57,57,57,63,63,63,63,63,57,57,57,57,63,63,63,63"
175,27.09,24.87,"11.07,12.54,13.83,14.59,15.09,15.51,15.81,15.99,16.28,16.59,16.92,17.23,17.49,17.70,17.87,17.99,18.11,18.28,18.49,18.67,18.84,18.99,19.11,19.20,19.31,19.39,19.55,19.67,19.78,19.90,19.99,20.06,20.17,20.25,20.34,20.43,20.53,20.57,20.62,20.69,20.76,20.81,20.89,20.97,21.03,21.10,21.16,21.20,21.24,21.29,21.35,21.39,21.41,21.46,21.47,21.51,21.55,21.55,21.56,21.60,21.49,21.63,21.47,21.52","1.3095,1.2939,0.9366,0.4602","1.3789,1.2432,0.7568,0.6211,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,7,56,56,56,56,56,56,56,56,56,56,56,56,56,56,62,56,7,56,56,55,55,56,62,55,55,62"
176,22.73,20.11,"10.18,11.52,12.35,12.92,13.31,13.56,13.73,13.84,13.97,14.14,14.35,14.55,14.71,14.84,14.97,15.12,15.19,15.29,15.41,15.54,15.65,15.74,15.84,15.96,16.02,16.09,16.17,16.26,16.35,16.42,16.49,16.57,16.64,16.69,16.74,16.82,16.89,16.95,17.00,17.06,17.14,17.18,17.23,17.28,17.35,17.40,17.45,17.48,17.56,17.61,17.65,17.69,17.74,17.81,17.85,17.88,17.95,17.99,18.03,18.06,18.10,18.16,18.21,18.24","1.8721,1.7688,0.3593,0.0001","2.1465,1.8535,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,4","55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55"
177,24.20,21.64,"10.47,11.81,12.65,13.24,13.65,13.94,14.13,14.28,14.47,14.68,14.87,15.06,15.24,15.41,15.57,15.73,15.90,16.04,16.17,16.28,16.39,16.51,16.63,16.76,16.90,17.01,17.10,17.19,17.27,17.35,17.44,17.55,17.66,17.75,17.82,17.88,17.94,18.00,18.08,18.16,18.25,18.32,18.38,18.43,18.47,18.52,18.58,18.65,18.72,18.78,18.82,18.86,18.90,18.94,18.98,19.04,19.08,19.13,19.18,19.20,19.24,19.27,19.30,19.34","1.6807,1.6347,0.6843,0.0001","1.6357,1.1846,1.1807,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,8","56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56"
178,22.87,20.11,"11.06,12.24,12.97,13.49,13.88,14.16,14.36,14.50,14.65,14.82,14.99,15.16,15.31,15.44,15.54,15.63,15.71,15.80,15.91,16.01,16.13,16.24,16.36,16.48,16.53,16.59,16.67,16.76,16.87,16.99,17.11,17.22,17.26,17.31,17.38,17.46,17.56,17.68,17.79,17.90,17.94,17.97,18.03,18.11,18.20,18.31,18.42,18.52,18.55,18.58,18.62,18.70,18.79,18.89,18.99,19.09,19.10,19.13,19.18,19.23,19.32,19.41,19.50,19.59","2.0451,1.9551,0.0001,0.0001","2.1367,1.8642,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,11,3,11","55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55"
186,77.52,50.98,"10.92,18.49,23.09,25.92,27.29,28.55,29.42,30.15,30.87,31.46,31.76,32.06,32.46,32.88,33.33,33.74,34.15,34.46,34.63,34.80,35.00,35.22,35.50,35.76,36.05,36.25,36.38,36.48,36.61,36.74,36.94,37.12,37.34,37.49,37.58,37.66,37.74,37.83,37.98,38.12,38.29,38.41,38.48,38.53,38.59,38.66,38.77,38.88,39.03,39.12,39.17,39.21,39.26,39.31,39.40,39.49,39.61,39.70,39.74,39.77,39.81,39.84,39.92,40.00","0.4525,0.4524,0.4521,0.4520","1.0029,1.0000,0.9985,0.9984,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,0","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
187,79.40,50.25,"10.43,16.40,20.51,22.77,24.22,25.04,25.64,26.21,26.91,27.47,27.92,28.47,28.80,29.10,29.42,29.73,30.17,30.49,30.73,31.05,31.25,31.43,31.61,31.79,32.09,32.30,32.46,32.67,32.83,32.96,33.07,33.19,33.39,33.55,33.66,33.82,33.96,34.05,34.13,34.21,34.35,34.46,34.56,34.71,34.84,34.91,34.96,35.00,35.12,35.19,35.29,35.44,35.56,35.63,35.67,35.70,35.82,35.87,35.96,36.13,36.25,36.33,36.38,36.42","0.4562,0.4561,0.4560,0.4555","1.0127,1.0098,0.9966,0.9810,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,10","32,38,32,38,32,32,32,32,38,32,32,38,32,32,32,32,38,32,32,38,32,32,32,32,38,32,32,38,32,32,32,32,38,32,32,38,32,32,32,32,38,32,38,32,32,32,32,32,32,32,38,32,32,32,32,32,32,32,32,32,32,32,32,32"
188,73.64,53.04,"11.21,17.30,21.55,23.74,25.64,26.65,27.44,28.06,28.72,29.20,29.66,30.26,30.66,31.00,31.36,31.65,31.99,32.23,32.51,32.87,33.15,33.33,33.54,33.74,33.99,34.13,34.34,34.57,34.77,34.89,35.04,35.18,35.37,35.46,35.63,35.82,35.96,36.04,36.16,36.28,36.43,36.49,36.63,36.80,36.88,36.97,37.07,37.16,37.29,37.34,37.45,37.59,37.65,37.72,37.81,37.91,38.01,38.05,38.17,38.26,38.37,38.51,38.59,38.75","0.4931,0.4929,0.4928,0.4919","1.0059,1.0039,0.9951,0.9946,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,9,9","32,30,32,30,32,32,32,32,32,32,32,30,32,32,32,32,32,32,30,30,32,32,32,32,32,32,30,30,32,32,32,32,32,32,30,32,32,30,32,32,32,32,30,32,32,30,32,32,32,30,30,32,30,30,32,32,32,30,32,32,32,32,32,32"
189,78.15,51.74,"11.16,17.37,21.77,25.08,26.37,27.32,28.03,28.44,29.09,29.48,30.35,30.58,30.90,31.29,31.61,31.69,32.01,32.29,32.68,32.84,33.14,33.39,33.60,33.69,33.90,34.07,34.29,34.48,34.69,34.87,35.01,35.09,35.25,35.37,35.53,35.68,35.84,35.98,36.09,36.13,36.25,36.36,36.45,36.58,36.73,36.84,36.93,36.95,37.05,37.14,37.21,37.33,37.47,37.57,37.64,37.65,37.73,37.81,37.88,37.99,38.11,38.21,38.27,38.27","0.4390,0.4387,0.4386,0.4384","1.0176,1.0029,0.9897,0.9893,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","13,5,5,5","39,39,7,39,39,39,39,39,39,39,7,39,7,39,39,7,39,39,7,39,39,39,39,7,39,39,7,39,39,39,39,7,39,39,7,39,7,39,39,7,39,39,7,39,7,39,39,7,39,39,39,39,7,39,39,7,39,39,39,39,7,39,39,1"
193,57.92,49.68,"9.92,16.15,19.77,21.26,22.64,23.24,23.98,24.43,24.97,25.58,26.02,26.40,26.75,27.05,27.45,27.68,28.16,28.45,28.71,28.92,29.11,29.29,29.55,29.79,29.97,30.17,30.34,30.47,30.58,30.70,30.88,31.04,31.17,31.31,31.42,31.47,31.59,31.68,31.80,31.92,32.04,32.11,32.19,32.25,32.27,32.33,32.42,32.46,32.48,32.55,32.62,32.73,32.77,32.81,32.85,32.94,33.03,33.15,33.26,33.36,33.42,33.46,33.52,33.61","0.7304,0.7303,0.7302,0.7296","1.0127,1.0107,0.9926,0.9839,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,12,5,12","15,15,17,15,15,15,15,15,17,17,15,15,15,15,15,15,17,17,15,15,15,15,15,15,15,17,15,15,15,15,15,15,15,17,15,15,15,15,15,15,15,15,15,15,1,15,15,1,63,17,17,17,17,1,1,15,17,17,17,17,17,15,15,15"
212,23.36,19.71,"10.57,11.83,12.62,13.18,13.60,13.90,14.12,14.26,14.45,14.62,14.81,15.01,15.20,15.38,15.50,15.58,15.70,15.80,15.91,16.04,16.17,16.28,16.37,16.42,16.48,16.55,16.63,16.73,16.82,16.91,16.96,17.00,17.04,17.09,17.15,17.23,17.31,17.37,17.41,17.44,17.47,17.51,17.57,17.63,17.69,17.73,17.77,17.82,17.84,17.88,17.93,17.98,18.02,18.05,18.08,18.16,18.18,18.22,18.26,18.31,18.33,18.36,18.41,18.49","1.4149,1.3107,0.6533,0.3943","2.2129,1.7461,0.0400,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,8,3,8","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
