ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
572,26.31,23.74,"10.23,12.00,13.19,14.05,14.65,15.31,15.98,16.39,16.46,16.74,17.10,17.38,17.60,17.87,18.16,18.34,18.41,18.63,18.87,19.04,19.17,19.33,19.49,19.59,19.67,19.85,20.03,20.15,20.24,20.35,20.45,20.50,20.58,20.75,20.88,20.98,21.04,21.12,21.18,21.22,21.30,21.43,21.55,21.61,21.66,21.71,21.77,21.77,21.86,21.97,22.06,22.11,22.15,22.20,22.22,22.23,22.30,22.40,22.47,22.50,22.53,22.58,22.59,22.60","1.3056,1.2693,1.1512,0.2729","2.0215,1.9785,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,8,22,22,22,22,22,22,22,12"
573,27.95,25.17,"11.26,12.58,13.39,14.13,14.88,15.52,16.02,16.39,16.75,17.02,17.23,17.45,17.70,17.97,18.23,18.45,18.64,18.80,18.93,19.06,19.22,19.39,19.58,19.75,19.87,19.98,20.07,20.16,20.27,20.41,20.55,20.69,20.78,20.85,20.91,20.98,21.07,21.17,21.29,21.41,21.47,21.52,21.57,21.62,21.68,21.77,21.87,21.97,22.01,22.04,22.08,22.12,22.17,22.24,22.32,22.40,22.43,22.46,22.49,22.53,22.55,22.61,22.68,22.76","1.1359,1.1191,0.8888,0.8370","2.0078,1.9912,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
574,23.23,20.01,"10.24,11.30,11.92,12.36,12.68,12.93,13.11,13.26,13.45,13.63,13.80,13.96,14.09,14.21,14.31,14.38,14.48,14.58,14.68,14.78,14.87,14.95,15.01,15.07,15.13,15.20,15.27,15.34,15.40,15.46,15.51,15.56,15.60,15.64,15.70,15.75,15.80,15.85,15.90,15.94,15.99,16.04,16.10,16.16,16.21,16.27,16.33,16.38,16.44,16.49,16.55,16.61,16.67,16.73,16.79,16.85,16.90,16.96,17.01,17.07,17.13,17.19,17.25,17.30","1.5137,1.3673,1.1194,0.0001","1.7725,1.4346,0.7934,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","7,12,12,7","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7"
575,24.67,20.83,"9.13,10.88,12.02,12.83,13.42,13.84,14.11,14.28,14.35,14.48,14.66,14.87,15.08,15.25,15.38,15.46,15.56,15.66,15.77,15.90,16.05,16.16,16.24,16.32,16.41,16.49,16.58,16.70,16.82,16.91,16.99,17.09,17.16,17.23,17.32,17.43,17.55,17.64,17.72,17.81,17.86,17.93,18.02,18.14,18.24,18.33,18.40,18.47,18.51,18.58,18.68,18.79,18.88,18.96,19.02,19.08,19.12,19.19,19.29,19.39,19.48,19.55,19.60,19.66","1.2626,1.1691,1.0037,0.5654","1.7353,1.5391,0.7256,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,6,15,15","14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14"
576,23.14,20.54,"11.19,12.28,12.92,13.34,13.64,13.84,13.99,14.10,14.29,14.49,14.68,14.85,14.99,15.12,15.24,15.36,15.46,15.57,15.69,15.81,15.92,16.01,16.10,16.20,16.26,16.34,16.41,16.50,16.59,16.67,16.75,16.82,16.88,16.92,16.98,17.04,17.12,17.19,17.26,17.32,17.39,17.43,17.47,17.51,17.57,17.64,17.71,17.76,17.84,17.89,17.92,17.95,18.00,18.04,18.11,18.16,18.26,18.32,18.35,18.37,18.39,18.44,18.49,18.55","1.5448,1.4005,1.0548,0.0001","2.1407,1.8603,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,10,10,10","7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7"
577,24.69,21.26,"12.00,13.24,14.01,14.56,14.97,15.27,15.50,15.65,15.77,15.93,16.10,16.26,16.41,16.55,16.64,16.73,16.83,16.91,17.01,17.12,17.22,17.32,17.41,17.49,17.57,17.63,17.70,17.78,17.86,17.94,18.02,18.10,18.17,18.21,18.28,18.33,18.39,18.47,18.54,18.62,18.67,18.70,18.75,18.80,18.86,18.92,18.98,19.06,19.10,19.12,19.17,19.19,19.24,19.29,19.35,19.44,19.45,19.48,19.52,19.54,19.58,19.63,19.69,19.75","1.2265,1.1543,0.7924,0.6099","1.9072,1.1934,0.8999,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,1,11,11","62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62"
578,30.47,25.13,"10.99,12.11,12.78,13.25,13.58,13.82,13.98,14.09,14.25,14.42,14.59,14.75,14.89,15.00,15.09,15.15,15.23,15.32,15.42,15.51,15.60,15.68,15.74,15.78,15.83,15.89,15.95,16.02,16.09,16.14,16.19,16.22,16.26,16.30,16.35,16.40,16.45,16.50,16.55,16.57,16.59,16.62,16.66,16.70,16.75,16.78,16.81,16.83,16.85,16.88,16.90,16.94,16.97,17.00,17.04,17.06,17.08,17.10,17.13,17.16,17.19,17.22,17.27,17.30","0.9541,0.9463,0.8316,0.6561","1.7871,1.0869,0.7432,0.3831,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,4,12,4","54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54"
579,37.76,31.28,"10.69,11.80,12.45,12.89,13.19,13.41,13.55,13.65,13.83,14.02,14.20,14.36,14.50,14.60,14.68,14.73,14.82,14.92,15.02,15.12,15.21,15.29,15.35,15.45,15.51,15.57,15.67,15.79,15.92,16.04,16.13,16.21,16.25,16.31,16.39,16.49,16.58,16.66,16.73,16.78,16.81,16.86,16.92,17.00,17.07,17.13,17.19,17.23,17.26,17.30,17.36,17.41,17.47,17.52,17.57,17.61,17.64,17.67,17.72,17.76,17.81,17.85,17.89,17.93","0.8546,0.8535,0.8341,0.6822","1.3564,1.0185,1.0029,0.6216,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,8,0,10","53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,49,49,53,53,49,49,49,49,49,49,53,49,49,49,49,49,49,49,53,53,49,49,49,53,53,53,49,49,49,49,53,53,53,53,49,49,49,49,49,53,53,53"
580,46.98,38.51,"9.85,11.10,12.15,12.71,13.16,13.49,13.71,13.89,14.24,14.57,14.86,15.12,15.33,15.56,15.72,15.87,16.05,16.23,16.41,16.58,16.75,16.91,17.03,17.12,17.25,17.37,17.53,17.67,17.83,17.94,18.04,18.11,18.19,18.28,18.38,18.50,18.61,18.71,18.81,18.87,18.91,19.01,19.08,19.18,19.27,19.36,19.43,19.49,19.52,19.61,19.66,19.74,19.82,19.89,19.95,20.01,20.06,20.12,20.16,20.23,20.28,20.34,20.40,20.46","0.7300,0.7298,0.7252,0.7237","1.0889,1.0029,0.9629,0.9443,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,13,5","45,41,45,41,45,41,41,41,45,45,45,41,45,41,41,41,41,45,47,47,41,41,41,41,41,47,41,47,41,47,41,41,41,47,41,47,41,47,41,47,47,41,47,41,47,47,45,41,47,41,47,41,47,41,47,41,41,41,41,41,47,47,47,41"
581,41.52,34.48,"10.56,11.74,12.43,12.85,13.12,13.31,13.55,13.85,14.06,14.30,14.55,14.76,14.99,15.16,15.34,15.48,15.58,15.71,15.87,16.01,16.16,16.30,16.45,16.57,16.62,16.70,16.80,16.91,17.03,17.15,17.26,17.36,17.39,17.45,17.53,17.62,17.71,17.81,17.91,18.00,18.02,18.05,18.11,18.18,18.25,18.34,18.42,18.49,18.51,18.53,18.57,18.63,18.69,18.76,18.83,18.89,18.91,18.93,18.96,19.00,19.05,19.11,19.17,19.23","0.7568,0.7559,0.7482,0.6837","1.0957,1.0313,1.0000,0.8730,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","6,4,12,4","54,54,54,54,54,22,22,22,54,54,54,54,22,22,22,22,54,54,54,54,22,22,22,22,54,54,54,54,22,22,22,22,54,54,54,54,22,22,22,22,22,54,54,54,54,22,22,22,54,54,54,54,22,22,22,22,22,54,54,54,54,22,22,22"
582,42.51,33.92,"9.24,11.84,13.11,13.95,14.49,14.91,15.27,15.62,15.98,16.32,16.62,16.87,17.11,17.33,17.52,17.70,17.85,18.03,18.21,18.37,18.51,18.64,18.77,18.91,18.99,19.13,19.26,19.39,19.51,19.61,19.70,19.83,19.89,19.96,20.05,20.14,20.23,20.32,20.41,20.52,20.57,20.66,20.74,20.82,20.89,20.96,21.04,21.14,21.16,21.20,21.25,21.31,21.37,21.43,21.52,21.61,21.62,21.65,21.70,21.74,21.80,21.85,21.90,21.94","0.7144,0.7140,0.6906,0.6782","1.2178,1.0791,0.9229,0.7798,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","7,5,12,5","39,33,54,33,33,54,33,33,54,54,39,39,33,33,33,33,33,54,39,54,39,33,33,33,33,33,33,39,39,39,33,33,33,39,54,39,39,33,33,33,33,33,33,54,54,39,33,33,54,33,33,54,39,54,33,33,54,54,33,33,54,54,54,39"
583,40.30,32.64,"10.46,11.55,12.20,12.80,13.22,13.49,13.66,13.77,14.01,14.25,14.52,14.79,15.02,15.18,15.29,15.37,15.48,15.61,15.77,15.94,16.10,16.22,16.31,16.37,16.44,16.52,16.63,16.75,16.87,16.97,17.04,17.10,17.14,17.20,17.28,17.37,17.47,17.56,17.62,17.65,17.69,17.73,17.80,17.86,17.94,18.03,18.08,18.11,18.14,18.17,18.22,18.29,18.32,18.39,18.45,18.51,18.51,18.54,18.58,18.63,18.68,18.74,18.77,18.82","0.7730,0.7724,0.7482,0.6534","1.3359,1.1397,0.8633,0.6612,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,13,4","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
584,39.20,34.05,"10.60,13.23,14.48,15.14,15.72,16.13,16.49,16.80,17.10,17.40,17.71,17.97,18.21,18.42,18.63,18.80,18.96,19.12,19.29,19.45,19.60,19.74,19.88,20.00,20.11,20.22,20.34,20.45,20.56,20.67,20.77,20.86,20.94,21.04,21.12,21.21,21.30,21.38,21.46,21.54,21.60,21.67,21.75,21.82,21.89,21.96,22.02,22.09,22.15,22.20,22.26,22.32,22.38,22.44,22.50,22.56,22.60,22.65,22.71,22.76,22.81,22.86,22.91,22.96","0.8536,0.8530,0.7846,0.7446","1.3213,1.2501,1.1133,0.3159,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,9,1,9","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
585,43.90,36.19,"11.42,14.81,15.93,16.80,17.37,18.04,18.39,18.82,19.23,19.63,19.97,20.25,20.56,20.86,21.15,21.35,21.53,21.76,21.98,22.19,22.38,22.59,22.78,22.94,23.06,23.22,23.38,23.52,23.67,23.81,23.95,24.08,24.17,24.27,24.40,24.52,24.64,24.74,24.86,24.97,25.04,25.15,25.25,25.35,25.45,25.55,25.64,25.73,25.82,25.90,25.97,26.06,26.14,26.23,26.30,26.38,26.41,26.48,26.56,26.64,26.71,26.78,26.85,26.91","0.7354,0.7342,0.7324,0.6313","1.1992,1.0312,1.0186,0.7510,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,4,12","39,33,39,33,39,33,33,33,33,39,39,39,33,33,33,33,39,33,33,39,33,33,33,33,39,33,39,33,33,39,33,33,39,33,33,39,39,33,33,33,33,33,33,39,39,33,33,33,33,33,33,39,39,39,39,33,39,33,33,33,33,39,33,33"
586,50.31,40.68,"10.69,16.82,19.68,21.06,22.18,22.96,23.41,23.64,24.12,24.62,25.09,25.63,26.01,26.40,26.66,26.72,26.90,27.19,27.50,27.78,28.02,28.22,28.33,28.52,28.69,28.87,29.06,29.25,29.42,29.56,29.76,29.86,29.96,30.11,30.29,30.45,30.61,30.75,30.84,30.89,31.01,31.16,31.30,31.42,31.54,31.64,31.72,31.83,31.93,32.05,32.15,32.26,32.35,32.44,32.53,32.58,32.66,32.77,32.87,32.95,33.04,33.12,33.18,33.24","0.6939,0.6938,0.6927,0.6563","1.0889,1.0547,0.9761,0.8799,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,4,4","39,25,25,25,39,25,25,25,39,39,25,25,39,25,25,39,25,25,39,39,25,25,39,25,25,25,39,39,39,25,25,25,25,25,25,25,39,25,39,39,25,25,25,39,39,39,39,25,25,25,25,25,39,39,25,39,25,25,25,25,25,39,39,39"
587,38.05,32.62,"11.09,14.78,15.94,16.70,17.32,17.77,18.14,18.44,18.77,19.10,19.43,19.70,19.96,20.17,20.35,20.52,20.70,20.88,21.07,21.24,21.39,21.53,21.66,21.77,21.91,22.04,22.17,22.29,22.41,22.51,22.61,22.70,22.80,22.91,23.00,23.10,23.19,23.27,23.35,23.43,23.51,23.59,23.67,23.75,23.83,23.90,23.96,24.03,24.09,24.16,24.23,24.30,24.36,24.42,24.48,24.54,24.60,24.66,24.72,24.77,24.83,24.88,24.94,24.99","0.8621,0.8618,0.7898,0.6928","1.2724,1.1670,0.9429,0.6177,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,5,12","38,34,38,34,38,34,34,38,38,34,38,38,34,34,38,34,34,38,38,38,34,38,34,34,34,34,38,38,38,38,34,34,34,34,38,38,38,38,34,34,34,34,34,38,38,38,34,34,34,34,34,38,38,38,38,34,34,34,34,38,38,38,34,34"
588,29.16,23.62,"10.72,11.84,12.51,12.96,13.27,13.49,13.64,13.82,14.06,14.26,14.44,14.60,14.74,14.88,15.02,15.20,15.37,15.51,15.62,15.72,15.81,15.89,15.99,16.12,16.25,16.36,16.44,16.52,16.58,16.65,16.72,16.82,16.93,17.02,17.09,17.15,17.20,17.25,17.30,17.38,17.48,17.55,17.61,17.66,17.71,17.75,17.79,17.85,17.95,18.02,18.07,18.11,18.15,18.19,18.22,18.27,18.36,18.43,18.47,18.51,18.55,18.58,18.61,18.65","1.0889,1.0401,1.0236,0.8012","1.4824,1.3516,0.8809,0.2861,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,3,11,11","46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46"
589,29.89,25.31,"11.39,12.61,13.35,13.84,14.18,14.49,14.78,15.09,15.34,15.58,15.80,16.01,16.21,16.40,16.55,16.74,16.90,17.05,17.18,17.31,17.43,17.55,17.66,17.74,17.84,17.95,18.04,18.12,18.21,18.30,18.39,18.47,18.54,18.62,18.71,18.80,18.87,18.96,19.05,19.15,19.26,19.35,19.43,19.51,19.59,19.66,19.75,19.83,19.93,20.02,20.10,20.17,20.24,20.30,20.37,20.43,20.51,20.58,20.66,20.73,20.79,20.85,20.91,20.96","1.2664,1.2518,1.2266,0.2551","1.3623,1.2930,1.1582,0.1865,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,5","38,38,38,38,38,38,32,32,32,38,38,38,38,38,38,32,32,32,38,38,38,38,38,38,32,32,32,38,38,38,38,38,38,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
