ue,stage,C_TRX_UE,C_TRX_BS,C_TRX,C_Layer_no_power,C_Layer,C_ABM_hist,lambda_bs_beam,lambda_ue_beam,ue_beams,bs_pattern,bs_layer_pattern,bs_beams_abm
1247,Stage4,25.69,20.42,20.42,,20.35,10.99;12.22;12.98;13.52;13.91;14.29;14.66;14.97;15.29;15.52;15.70;15.87;16.05;16.24;16.44;16.63;16.83;16.98;17.09;17.19;17.30;17.42;17.55;17.68;17.83;17.94;18.03;18.10;18.17;18.26;18.36;18.46;18.57;18.66;18.73;18.78;18.84;18.91;18.99;19.07;19.16;19.23;19.29;19.33;19.38,,,"0,15",12,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1248,Stage1,35.62,,,,,,,,0,,,
1248,Stage2,35.62,16.07,,,,,,,0,12,,
1248,PowerOpt,35.62,16.07,16.07,,,,"182.55,46.37,16.17,5.54,4.14,0.58,0.38,0.11,0.07,0.02",1.00,0,12,,
1248,Stage3,35.62,16.07,16.07,15.82,,,,,0,12,39,
1248,Stage3_PowerOpt,35.62,16.07,16.07,,15.82,,"45.84,11.50,4.00,1.32,1.04,0.14,0.09,0.03,0.02",1.00,0,12,39,
1248,Stage4,35.62,16.07,16.07,,15.82,9.10;10.32;11.08;11.63;12.05;12.36;12.59;12.75;12.87;13.01;13.17;13.32;13.47;13.60;13.70;13.78;13.84;13.92;14.01;14.10;14.19;14.27;14.33;14.38;14.42;14.48;14.54;14.61;14.67;14.73;14.77;14.81;14.84;14.89;14.93;14.99;15.03,,,0,12,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1249,Stage1,31.57,,,,,,,,4,,,
1249,Stage2,31.57,16.43,,,,,,,4,4,,
1249,PowerOpt,31.57,16.43,16.43,,,,"198.04,47.72,8.31,1.02,0.51,0.20,0.05,0.04,0.02,0.01",1.00,4,4,,
1249,Stage3,31.57,16.43,16.43,16.50,,,,,4,4,33,
1249,Stage3_PowerOpt,31.57,16.43,16.43,,16.50,,"49.43,12.01,2.14,0.26,0.13,0.01",1.00,4,4,33,
1249,Stage4,31.57,16.43,16.43,,16.50,7.90;10.91;11.66;12.20;12.62;12.96;13.25;13.49;13.67;13.81;13.93;14.04;14.15;14.26;14.37;14.49;14.58;14.66;14.73;14.80;14.86;14.93;15.00;15.07;15.14;15.19;15.24;15.29;15.33;15.38;15.43;15.49;15.54;15.58;15.62;15.65;15.69,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1250,Stage1,32.70,,,,,,,,4,,,
1250,Stage2,32.70,16.50,,,,,,,4,4,,
1250,PowerOpt,32.70,16.50,16.50,,,,"184.72,47.61,15.78,4.19,2.80,0.37,0.21,0.12,0.08,0.05,0.01",1.00,4,4,,
1250,Stage3,32.70,16.50,16.50,16.53,,,,,4,4,33,
1250,Stage3_PowerOpt,32.70,16.50,16.50,,16.53,,"47.18,12.10,3.02,0.84,0.67,0.07,0.05,0.03,0.02,0.01",1.00,4,4,33,
1250,Stage4,32.70,16.50,16.50,,16.53,7.90;10.99;11.73;12.26;12.66;12.99;13.27;13.52;13.70;13.84;13.97;14.08;14.18;14.29;14.40;14.52;14.62;14.70;14.77;14.83;14.90;14.96;15.03;15.11;15.17;15.23;15.28;15.32;15.37;15.42;15.47;15.53;15.57;15.62;15.65;15.69;15.72,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1251,Stage1,31.47,,,,,,,,4,,,
1251,Stage2,31.47,16.23,,,,,,,4,0,,
1251,PowerOpt,31.47,16.23,16.23,,,,"202.05,41.31,10.23,1.72,0.48,0.10,0.03,0.02",1.00,4,0,,
1251,Stage3,31.47,16.23,16.23,16.23,,,,,4,0,32,
1251,Stage3_PowerOpt,31.47,16.23,16.23,,16.23,,"50.52,10.33,2.55,0.43,0.12,0.03",1.00,4,0,32,
1251,Stage4,31.47,16.23,16.23,,16.23,8.10;10.66;11.40;11.94;12.36;12.71;13.00;13.23;13.41;13.55;13.67;13.79;13.90;14.01;14.12;14.23;14.33;14.40;14.47;14.54;14.61;14.67;14.74;14.81;14.88;14.93;14.98;15.03;15.08;15.12;15.18;15.23;15.28;15.32;15.36;15.39;15.43,,,4,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1252,Stage1,30.39,,,,,,,,4,,,
1252,Stage2,30.39,16.08,,,,,,,4,0,,
1252,PowerOpt,30.39,16.08,16.08,,,,"225.99,27.63,1.53,0.61,0.15,0.03,0.01",1.00,4,0,,
1252,Stage3,30.39,16.08,16.08,16.08,,,,,4,0,32,
1252,Stage3_PowerOpt,30.39,16.08,16.08,,16.08,,"56.51,6.91,0.38,0.15,0.04",1.00,4,0,32,
1252,Stage4,30.39,16.08,16.08,,16.08,8.09;10.56;11.26;11.78;12.19;12.53;12.82;13.08;13.27;13.41;13.52;13.63;13.74;13.84;13.96;14.08;14.18;14.25;14.32;14.38;14.45;14.51;14.58;14.66;14.73;14.78;14.83;14.87;14.92;14.97;15.02;15.08;15.13;15.17;15.20;15.24;15.27;15.31,,,4,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1254,Stage1,27.55,,,,,,,,4,,,
1254,Stage2,27.55,16.32,,,,,,,4,4,,
1254,PowerOpt,27.55,16.32,16.32,,,,"202.99,49.74,2.94,0.16,0.09,0.02",1.00,4,4,,
1254,Stage3,27.55,16.32,16.32,16.39,,,,,4,4,33,
1254,Stage3_PowerOpt,27.55,16.32,16.32,,16.39,,"50.80,12.38,0.74,0.04,0.02",1.00,4,4,33,
1254,Stage4,27.55,16.32,16.32,,16.39,7.91;10.84;11.55;12.07;12.49;12.83;13.12;13.38;13.57;13.71;13.83;13.94;14.04;14.15;14.26;14.38;14.48;14.56;14.63;14.69;14.75;14.82;14.89;14.97;15.03;15.09;15.14;15.18;15.22;15.27;15.32;15.38;15.43;15.47;15.51;15.54;15.58,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1255,Stage1,35.27,,,,,,,,4,,,
1255,Stage2,35.27,16.29,,,,,,,4,4,,
1255,PowerOpt,35.27,16.29,16.29,,,,"210.11,37.56,4.45,2.76,0.72,0.16,0.08,0.08,0.02,0.02",1.00,4,4,,
1255,Stage3,35.27,16.29,16.29,16.31,,,,,4,4,33,
1255,Stage3_PowerOpt,35.27,16.29,16.29,,16.31,,"53.20,9.57,1.15,0.04,0.02",1.00,4,4,33,
1255,Stage4,35.27,16.29,16.29,,16.31,8.01;10.73;11.45;11.99;12.41;12.76;13.05;13.30;13.49;13.63;13.75;13.85;13.96;14.07;14.18;14.30;14.40;14.48;14.54;14.61;14.67;14.74;14.81;14.89;14.95;15.01;15.05;15.10;15.14;15.19;15.24;15.30;15.35;15.39;15.43;15.46;15.50,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1256,Stage1,38.90,,,,,,,,4,,,
1256,Stage2,38.90,16.47,,,,,,,4,4,,
1256,PowerOpt,38.90,16.47,16.47,,,,"121.93,81.88,22.76,22.05,3.02,2.32,1.40,0.24,0.17,0.15,0.02",1.00,4,4,,
1256,Stage3,38.90,16.47,16.47,15.67,,,,,4,4,41,
1256,Stage3_PowerOpt,38.90,16.47,16.47,,15.67,,"27.05,23.68,6.36,4.98,0.85,0.53,0.39,0.06,0.05,0.03",1.00,4,4,41,
1256,Stage4,38.90,16.47,16.47,,15.67,8.15;10.51;11.15;11.59;11.94;12.22;12.46;12.67;12.84;13.00;13.13;13.25;13.36;13.47;13.57;13.67;13.76;13.85;13.92;13.99;14.06;14.12;14.19;14.25;14.32;14.37;14.43;14.48;14.52;14.57;14.62;14.67;14.72;14.76;14.80;14.84;14.88;14.91,,,4,4,41,"41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41"
1257,Stage1,42.73,,,,,,,,4,,,
1257,Stage2,42.73,16.47,,,,,,,4,4,,
1257,PowerOpt,42.73,16.47,16.47,,,,"130.84,50.02,47.39,12.96,9.50,2.61,1.57,0.45,0.28,0.14,0.09,0.08,0.02",1.00,4,4,,
1257,Stage3,42.73,16.47,16.47,15.92,,,,,4,4,33,
1257,Stage3_PowerOpt,42.73,16.47,16.47,,15.92,,"43.80,15.85,3.13,0.84,0.20,0.09,0.05,0.03",1.00,4,4,33,
1257,Stage4,42.73,16.47,16.47,,15.92,8.21;10.34;11.08;11.61;12.03;12.38;12.67;12.91;13.10;13.24;13.36;13.47;13.58;13.69;13.80;13.91;14.01;14.09;14.16;14.22;14.29;14.35;14.42;14.50;14.56;14.62;14.67;14.71;14.76;14.81;14.86;14.91;14.96;15.00;15.04;15.08;15.11;15.15,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1258,Stage1,39.36,,,,,,,,4,,,
1258,Stage2,39.36,16.40,,,,,,,4,4,,
1258,PowerOpt,39.36,16.40,16.40,,,,"172.27,36.93,32.81,6.21,5.89,0.99,0.37,0.32,0.09,0.03,0.01",1.00,4,4,,
1258,Stage3,39.36,16.40,16.40,16.03,,,,,4,4,33,
1258,Stage3_PowerOpt,39.36,16.40,16.40,,16.03,,"50.50,10.90,1.85,0.51,0.11,0.09,0.02",1.00,4,4,33,
1258,Stage4,39.36,16.40,16.40,,16.03,8.19;10.47;11.19;11.72;12.14;12.48;12.77;13.02;13.21;13.34;13.46;13.57;13.68;13.79;13.91;14.02;14.12;14.20;14.27;14.33;14.39;14.46;14.53;14.61;14.67;14.73;14.78;14.82;14.87;14.92;14.97;15.03;15.07;15.11;15.15;15.19;15.22;15.26,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1259,Stage1,31.42,,,,,,,,"4,9,0",,,
1259,Stage2,31.42,25.64,,,,,,,"4,9,0",5,,
1259,PowerOpt,31.42,25.64,25.64,,,,"126.91,56.32,48.32,9.22,8.59,3.41,1.81,0.58,0.31,0.14,0.13,0.08,0.05,0.03,0.01,0.01,0.01","3.00,0.00,0.00","4,9,0",5,,
1259,Stage3,31.42,25.64,25.64,23.19,,,,,"4,9,0",5,"49,49,32,49",
1259,Stage3_PowerOpt,31.42,25.64,25.64,,23.19,,"28.18,17.83,10.77,3.14,2.36,0.87,0.47,0.14,0.12,0.03,0.03,0.02,0.01","3.00,0.00,0.00","4,9,0",5,"49,49,32,49",
1259,Stage4,31.42,25.64,25.64,,23.19,7.29;11.35;12.09;12.72;13.27;13.77;14.26;14.74;15.37;15.75;16.08;16.38;16.72;17.02;17.29;17.59;17.87;18.10;18.28;18.49;18.65;18.84;19.03;19.25;19.44;19.57;19.72;19.83;19.94;20.07;20.20;20.34;20.48;20.54;20.64;20.76;20.83;20.94;21.08;21.16;21.27;21.37;21.50;21.58;21.65;21.72;21.82;21.93;22.04,,,"4,9,0",5,"49,49,32,49","49,49,49,49,49,49,49,49,49,49,49,32,49,49,49,49,49,49,49,32,49,32,49,49,49,32,32,49,32,49,49,32,32,49,32,32,49,32,32,49,49,49,49,49,49,32,49,49,49"
1260,Stage1,39.79,,,,,,,,4,,,
1260,Stage2,39.79,16.35,,,,,,,4,4,,
1260,PowerOpt,39.79,16.35,16.35,,,,"174.05,59.72,8.70,7.79,2.53,2.21,0.38,0.24,0.23,0.07,0.02,0.01",1.00,4,4,,
1260,Stage3,39.79,16.35,16.35,16.25,,,,,4,4,33,
1260,Stage3_PowerOpt,39.79,16.35,16.35,,16.25,,"45.47,15.46,1.98,0.65,0.21,0.09,0.07,0.04",1.00,4,4,33,
1260,Stage4,39.79,16.35,16.35,,16.25,8.14;10.66;11.42;11.96;12.37;12.71;12.99;13.24;13.42;13.56;13.69;13.80;13.91;14.02;14.13;14.24;14.33;14.41;14.48;14.55;14.62;14.68;14.75;14.83;14.89;14.94;14.99;15.04;15.09;15.13;15.19;15.24;15.29;15.33;15.37;15.41;15.44,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1261,Stage1,41.42,,,,,,,,4,,,
1261,Stage2,41.42,16.32,,,,,,,4,4,,
1261,PowerOpt,41.42,16.32,16.32,,,,"171.75,56.24,12.92,7.53,3.61,2.18,0.71,0.68,0.15,0.13,0.03,0.02",1.00,4,4,,
1261,Stage3,41.42,16.32,16.32,16.20,,,,,4,4,32,
1261,Stage3_PowerOpt,41.42,16.32,16.32,,16.20,,"46.49,14.11,2.31,0.72,0.23,0.06,0.04,0.01",1.00,4,4,32,
1261,Stage4,41.42,16.32,16.32,,16.20,8.12;10.64;11.38;11.90;12.31;12.65;12.94;13.19;13.38;13.52;13.64;13.75;13.85;13.96;14.07;14.19;14.29;14.37;14.44;14.50;14.56;14.63;14.70;14.78;14.84;14.90;14.94;14.99;15.04;15.08;15.13;15.19;15.24;15.28;15.32;15.36;15.39,,,4,4,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1262,Stage1,42.61,,,,,,,,4,,,
1262,Stage2,42.61,16.24,,,,,,,4,0,,
1262,PowerOpt,42.61,16.24,16.24,,,,"227.66,17.97,5.23,2.18,0.90,0.55,0.33,0.33,0.30,0.27,0.15,0.08",1.00,4,0,,
1262,Stage3,42.61,16.24,16.24,16.15,,,,,4,0,8,
1262,Stage3_PowerOpt,42.61,16.24,16.24,,16.15,,"57.91,4.56,1.31,0.13,0.03,0.02",1.00,4,0,8,
1262,Stage4,42.61,16.24,16.24,,16.15,8.05;10.57;11.28;11.79;12.20;12.53;12.82;13.07;13.26;13.41;13.53;13.64;13.74;13.85;13.96;14.08;14.18;14.26;14.33;14.40;14.46;14.53;14.60;14.67;14.74;14.80;14.85;14.90;14.94;14.99;15.04;15.10;15.15;15.20;15.24;15.27;15.31;15.35,,,4,0,8,"8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8"
1263,Stage1,26.03,,,,,,,,0,,,
1263,Stage2,26.03,16.29,,,,,,,0,0,,
1263,PowerOpt,26.03,16.29,16.29,,,,"218.67,30.65,5.33,0.68,0.53,0.08,0.01",1.00,0,0,,
1263,Stage3,26.03,16.29,16.29,16.07,,,,,0,0,24,
1263,Stage3_PowerOpt,26.03,16.29,16.29,,16.07,,"54.64,7.68,1.34,0.17,0.13,0.02",1.00,0,0,24,
1263,Stage4,26.03,16.29,16.29,,16.07,8.13;10.56;11.29;11.81;12.22;12.55;12.82;13.07;13.26;13.40;13.52;13.63;13.74;13.85;13.95;14.07;14.17;14.25;14.32;14.38;14.45;14.51;14.58;14.65;14.72;14.77;14.82;14.87;14.92;14.96;15.01;15.07;15.12;15.16;15.20;15.23;15.27,,,0,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1264,Stage1,49.82,,,,,,,,5,,,
1264,Stage2,49.82,16.66,,,,,,,5,0,,
1264,PowerOpt,49.82,16.66,16.66,,,,"147.34,48.02,19.62,13.27,10.35,6.84,4.00,2.81,2.17,0.78,0.31,0.13,0.10,0.09,0.07,0.04",1.00,5,0,,
1264,Stage3,49.82,16.66,16.66,16.14,,,,,5,0,8,
1264,Stage3_PowerOpt,49.82,16.66,16.66,,16.14,,"45.93,14.94,2.13,0.87,0.07,0.02,0.02",1.00,5,0,8,
1264,Stage4,49.82,16.66,16.66,,16.14,8.12;10.58;11.30;11.83;12.25;12.59;12.88;13.12;13.32;13.46;13.58;13.69;13.79;13.90;14.01;14.12;14.23;14.31;14.38;14.44;14.50;14.57;14.64;14.71;14.78;14.84;14.89;14.93;14.98;15.02;15.07;15.13;15.18;15.22;15.26;15.30;15.33,,,5,0,8,"8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8"
1265,Stage1,50.57,,,,,,,,4,,,
1265,Stage2,50.57,16.54,,,,,,,4,0,,
1265,PowerOpt,50.57,16.54,16.54,,,,"145.46,43.96,24.71,14.69,6.84,5.27,4.52,3.17,2.39,2.01,0.66,0.54,0.40,0.28,0.21,0.12,0.11,0.09,0.08,0.07,0.07,0.05,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01",1.00,4,0,,
1265,Stage3,50.57,16.54,16.54,15.96,,,,,4,0,8,
1265,Stage3_PowerOpt,50.57,16.54,16.54,,15.96,,"46.59,14.06,1.68,0.77,0.54,0.17,0.10,0.04,0.02,0.01",1.00,4,0,8,
1265,Stage4,50.57,16.54,16.54,,15.96,8.20;10.33;11.08;11.63;12.06;12.41;12.69;12.93;13.12;13.26;13.38;13.49;13.60;13.71;13.83;13.94;14.04;14.12;14.18;14.25;14.32;14.38;14.45;14.52;14.59;14.65;14.70;14.74;14.79;14.84;14.89;14.94;14.99;15.04;15.08;15.11;15.15;15.19,,,4,0,8,"8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8"
1266,Stage1,25.79,,,,,,,,4,,,
1266,Stage2,25.79,16.31,,,,,,,4,0,,
1266,PowerOpt,25.79,16.31,16.31,,,,"205.44,34.00,14.49,1.30,0.60,0.10,0.01",1.00,4,0,,
1266,Stage3,25.79,16.31,16.31,16.20,,,,,4,0,24,
1266,Stage3_PowerOpt,25.79,16.31,16.31,,16.20,,"51.40,8.48,3.62,0.32,0.15,0.02",1.00,4,0,24,
1266,Stage4,25.79,16.31,16.31,,16.20,8.13;10.62;11.39;11.94;12.36;12.69;12.96;13.19;13.37;13.51;13.64;13.75;13.87;13.98;14.08;14.19;14.29;14.36;14.44;14.51;14.57;14.64;14.71;14.78;14.84;14.90;14.95;15.00;15.04;15.09;15.14;15.19;15.24;15.28;15.32;15.36;15.40,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1267,Stage1,46.01,,,,,,,,"5,0,9",,,
1267,Stage2,46.01,34.45,,,,,,,"5,0,9",4,,
1267,PowerOpt,46.01,34.45,34.45,,,,"199.87,31.47,7.73,5.22,2.17,1.72,1.61,1.51,1.14,0.82,0.43,0.39,0.31,0.26,0.25,0.23,0.13,0.13,0.11,0.09,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01","2.85,0.14,0.01","5,0,9",4,,
1267,Stage3,46.01,34.45,34.45,32.31,,,,,"5,0,9",4,"9,9,32,9,9",
1267,Stage3_PowerOpt,46.01,34.45,34.45,,32.31,,"51.67,8.05,1.59,1.31,0.42,0.30,0.12,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.01,0.01","2.89,0.10,0.01","5,0,9",4,"9,9,32,9,9",
1267,Stage4,46.01,34.45,34.45,,32.31,10.11;15.71;17.88;19.54;20.49;21.47;22.36;23.15;23.69;24.14;24.52;24.87;25.20;25.51;25.81;26.14;26.46;26.70;26.91;27.14;27.34;27.54;27.73;27.94;28.17;28.33;28.48;28.62;28.77;28.92;29.04;29.19;29.35;29.51;29.62;29.73;29.86;29.98;30.10;30.21;30.34;30.46;30.55;30.64;30.73,,,"5,0,9",4,"9,9,32,9,9","9,9,9,9,32,9,9,9,9,32,32,9,9,9,9,9,9,9,9,32,32,9,9,9,9,9,32,32,32,9,32,9,9,9,9,9,32,9,9,9,9,9,9,9,32"
1268,Stage1,38.48,,,,,,,,"0,5",,,
1268,Stage2,38.48,25.68,,,,,,,"0,5",0,,
1268,PowerOpt,38.48,25.68,25.68,,,,"210.35,31.38,8.60,1.86,1.68,0.77,0.49,0.26,0.21,0.15,0.07,0.04,0.02,0.01,0.01,0.01,0.01","1.98,0.02","0,5",0,,
1268,Stage3,38.48,25.68,25.68,25.24,,,,,"0,5",0,32,
1268,Stage3_PowerOpt,38.48,25.68,25.68,,25.24,,"52.31,7.81,2.55,0.55,0.42,0.19,0.07,0.06,0.01","1.97,0.03","0,5",0,32,
1268,Stage4,38.48,25.68,25.68,,25.24,9.80;11.75;13.32;14.60;15.65;16.52;17.27;17.93;18.83;19.27;19.62;19.92;20.21;20.49;20.76;21.03;21.27;21.48;21.65;21.81;21.95;22.09;22.24;22.39;22.53;22.65;22.74;22.83;22.91;23.00;23.09;23.19;23.29;23.37;23.45;23.52;23.59;23.66;23.73;23.82;23.92;24.00,,,"0,5",0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1269,Stage1,39.37,,,,,,,,"0,4",,,
1269,Stage2,39.37,27.17,,,,,,,"0,4",0,,
1269,PowerOpt,39.37,27.17,27.17,,,,"117.80,91.48,21.34,19.44,1.84,1.59,0.77,0.53,0.38,0.28,0.15,0.14,0.07,0.05,0.02,0.01,0.01","1.96,0.04","0,4",0,,
1269,Stage3,39.37,27.17,27.17,26.47,,,,,"0,4",0,24,
1269,Stage3_PowerOpt,39.37,27.17,27.17,,26.47,,"28.04,24.50,5.24,4.98,0.44,0.43,0.21,0.07,0.06,0.01","1.96,0.04","0,4",0,24,
1269,Stage4,39.37,27.17,27.17,,26.47,9.91;12.65;14.47;15.84;16.92;17.80;18.55;19.19;20.14;20.62;20.99;21.30;21.60;21.86;22.10;22.32;22.54;22.71;22.86;23.01;23.15;23.29;23.43;23.57;23.71;23.82;23.91;24.00;24.10;24.19;24.28;24.38;24.49;24.59;24.67;24.75;24.83;24.91;24.99;25.07;25.15,,,"0,4",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1277,Stage1,29.34,,,,,,,,9,,,
1277,Stage2,29.34,16.69,,,,,,,9,0,,
1277,PowerOpt,29.34,16.69,16.69,,,,"197.67,49.43,6.34,2.01,0.36,0.11,0.01",1.00,9,0,,
1277,Stage3,29.34,16.69,16.69,16.65,,,,,9,0,24,
1277,Stage3_PowerOpt,29.34,16.69,16.69,,16.65,,"49.44,12.35,1.59,0.50,0.09,0.03",1.00,9,0,24,
1277,Stage4,29.34,16.69,16.69,,16.65,7.74;11.05;11.80;12.34;12.76;13.10;13.38;13.62;13.81;13.96;14.08;14.19;14.30;14.40;14.51;14.62;14.72;14.81;14.88;14.94;15.01;15.07;15.14;15.21;15.28;15.34;15.39;15.43;15.48;15.53;15.58;15.63;15.68;15.73;15.77;15.80;15.84,,,9,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1280,Stage1,54.85,,,,,,,,4,,,
1280,Stage2,54.85,16.59,,,,,,,4,0,,
1280,PowerOpt,54.85,16.59,16.59,,,,"97.61,35.73,33.62,30.75,21.21,13.94,8.35,7.68,4.17,2.88",1.00,4,0,,
1280,Stage3,54.85,16.59,16.59,16.42,,,,,4,0,24,
1280,Stage3_PowerOpt,54.85,16.59,16.59,,16.42,,"26.58,9.35,7.47,6.32,5.59,2.95,2.26,1.60,1.09,0.77",1.00,4,0,24,
1280,Stage4,54.85,16.59,16.59,,16.42,8.17;10.88;11.67;12.19;12.57;12.86;13.10;13.30;13.49;13.65;13.79;13.93;14.05;14.16;14.26;14.36;14.46;14.55;14.63;14.71;14.79;14.86;14.93;14.99;15.05;15.11;15.16;15.22;15.27;15.32;15.37;15.41;15.46;15.50;15.54;15.58;15.62,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1287,Stage1,44.20,,,,,,,,0,,,
1287,Stage2,44.20,16.27,,,,,,,0,12,,
1287,PowerOpt,44.20,16.27,16.27,,,,"163.77,36.45,30.55,10.27,7.04,2.95,2.09,1.37,0.78,0.31,0.12,0.11,0.05,0.03,0.02,0.01,0.01",1.00,0,12,,
1287,Stage3,44.20,16.27,16.27,15.95,,,,,0,12,39,
1287,Stage3_PowerOpt,44.20,16.27,16.27,,15.95,,"29.09,15.19,6.51,5.71,3.92,1.90,0.77,0.31,0.27,0.14,0.09,0.05,0.02,0.01",1.00,0,12,39,
1287,Stage4,44.20,16.27,16.27,,15.95,8.41;9.95;10.93;11.63;12.14;12.50;12.74;12.89;12.96;13.09;13.25;13.43;13.60;13.75;13.85;13.92;13.96;14.03;14.13;14.23;14.34;14.42;14.49;14.53;14.56;14.61;14.68;14.75;14.83;14.89;14.93;14.96;14.98;15.03;15.08;15.14;15.19,,,0,12,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1288,Stage1,35.12,,,,,,,,0,,,
1288,Stage2,35.12,16.20,,,,,,,0,12,,
1288,PowerOpt,35.12,16.20,16.20,,,,"198.73,48.92,6.92,0.77,0.16,0.14,0.10,0.05,0.04,0.03,0.02,0.02,0.02,0.01",1.00,0,12,,
1288,Stage3,35.12,16.20,16.20,16.17,,,,,0,12,31,
1288,Stage3_PowerOpt,35.12,16.20,16.20,,16.17,,"49.98,11.92,1.77,0.20,0.04,0.03,0.01",1.00,0,12,31,
1288,Stage4,35.12,16.20,16.20,,16.17,6.49;8.64;10.18;11.29;12.05;12.54;12.84;13.00;13.03;13.11;13.27;13.48;13.71;13.89;14.01;14.08;14.10;14.16;14.25;14.38;14.51;14.62;14.69;14.73;14.75;14.79;14.86;14.96;15.05;15.12;15.16;15.18;15.20;15.24;15.30;15.37,,,0,12,31,"31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
1289,Stage1,32.17,,,,,,,,4,,,
1289,Stage2,32.17,16.18,,,,,,,4,0,,
1289,PowerOpt,32.17,16.18,16.18,,,,"215.10,38.45,1.51,0.65,0.16,0.03,0.02,0.01",1.00,4,0,,
1289,Stage3,32.17,16.18,16.18,16.18,,,,,4,0,32,
1289,Stage3_PowerOpt,32.17,16.18,16.18,,16.18,,"53.79,9.62,0.38,0.15,0.04",1.00,4,0,32,
